HeartRate,SpO2,HealthStatus
234,89,HR: Bad - SpO2: Critical
234,90,HR: Bad - SpO2: Decreased
234,91,HR: Bad - SpO2: Decreased
234,92,HR: Bad - SpO2: Decreased
234,93,HR: Bad - SpO2: Decreased
234,94,HR: Bad - SpO2: Decreased
234,95,HR: Bad - SpO2: Tolerable
234,96,HR: Bad - SpO2: Tolerable
234,97,HR: Bad - SpO2: Tolerable
234,98,HR: Bad - SpO2: Normal
234,99,HR: Bad - SpO2: Normal
234,100,HR: Bad - SpO2: Normal
235,0,HR: Bad - SpO2: Life-Threatening
235,1,HR: Bad - SpO2: Life-Threatening
235,2,HR: Bad - SpO2: Life-Threatening
235,3,HR: Bad - SpO2: Life-Threatening
235,4,HR: Bad - SpO2: Life-Threatening
235,5,HR: Bad - SpO2: Life-Threatening
235,6,HR: Bad - SpO2: Life-Threatening
235,7,HR: Bad - SpO2: Life-Threatening
235,8,HR: Bad - SpO2: Life-Threatening
235,9,HR: Bad - SpO2: Life-Threatening
235,10,HR: Bad - SpO2: Life-Threatening
235,11,HR: Bad - SpO2: Life-Threatening
235,12,HR: Bad - SpO2: Life-Threatening
235,13,HR: Bad - SpO2: Life-Threatening
235,14,HR: Bad - SpO2: Life-Threatening
235,15,HR: Bad - SpO2: Life-Threatening
235,16,HR: Bad - SpO2: Life-Threatening
235,17,HR: Bad - SpO2: Life-Threatening
235,18,HR: Bad - SpO2: Life-Threatening
235,19,HR: Bad - SpO2: Life-Threatening
235,20,HR: Bad - SpO2: Life-Threatening
235,21,HR: Bad - SpO2: Life-Threatening
235,22,HR: Bad - SpO2: Life-Threatening
235,23,HR: Bad - SpO2: Life-Threatening
235,24,HR: Bad - SpO2: Life-Threatening
235,25,HR: Bad - SpO2: Life-Threatening
235,26,HR: Bad - SpO2: Life-Threatening
235,27,HR: Bad - SpO2: Life-Threatening
235,28,HR: Bad - SpO2: Life-Threatening
235,29,HR: Bad - SpO2: Life-Threatening
235,30,HR: Bad - SpO2: Life-Threatening
235,31,HR: Bad - SpO2: Life-Threatening
235,32,HR: Bad - SpO2: Life-Threatening
235,33,HR: Bad - SpO2: Life-Threatening
235,34,HR: Bad - SpO2: Life-Threatening
235,35,HR: Bad - SpO2: Life-Threatening
235,36,HR: Bad - SpO2: Life-Threatening
235,37,HR: Bad - SpO2: Life-Threatening
235,38,HR: Bad - SpO2: Life-Threatening
235,39,HR: Bad - SpO2: Life-Threatening
235,40,HR: Bad - SpO2: Life-Threatening
235,41,HR: Bad - SpO2: Life-Threatening
235,42,HR: Bad - SpO2: Life-Threatening
235,43,HR: Bad - SpO2: Life-Threatening
235,44,HR: Bad - SpO2: Life-Threatening
235,45,HR: Bad - SpO2: Life-Threatening
235,46,HR: Bad - SpO2: Life-Threatening
235,47,HR: Bad - SpO2: Life-Threatening
235,48,HR: Bad - SpO2: Life-Threatening
235,49,HR: Bad - SpO2: Life-Threatening
235,50,HR: Bad - SpO2: Life-Threatening
235,51,HR: Bad - SpO2: Life-Threatening
235,52,HR: Bad - SpO2: Life-Threatening
235,53,HR: Bad - SpO2: Life-Threatening
235,54,HR: Bad - SpO2: Life-Threatening
235,55,HR: Bad - SpO2: Life-Threatening
235,56,HR: Bad - SpO2: Life-Threatening
235,57,HR: Bad - SpO2: Life-Threatening
235,58,HR: Bad - SpO2: Life-Threatening
235,59,HR: Bad - SpO2: Life-Threatening
235,60,HR: Bad - SpO2: Life-Threatening
235,61,HR: Bad - SpO2: Life-Threatening
235,62,HR: Bad - SpO2: Life-Threatening
235,63,HR: Bad - SpO2: Life-Threatening
235,64,HR: Bad - SpO2: Life-Threatening
235,65,HR: Bad - SpO2: Life-Threatening
235,66,HR: Bad - SpO2: Life-Threatening
235,67,HR: Bad - SpO2: Life-Threatening
235,68,HR: Bad - SpO2: Life-Threatening
235,69,HR: Bad - SpO2: Life-Threatening
235,70,HR: Bad - SpO2: Critical
235,71,HR: Bad - SpO2: Critical
235,72,HR: Bad - SpO2: Critical
235,73,HR: Bad - SpO2: Critical
235,74,HR: Bad - SpO2: Critical
235,75,HR: Bad - SpO2: Critical
235,76,HR: Bad - SpO2: Critical
235,77,HR: Bad - SpO2: Critical
235,78,HR: Bad - SpO2: Critical
235,79,HR: Bad - SpO2: Critical
235,80,HR: Bad - SpO2: Critical
235,81,HR: Bad - SpO2: Critical
235,82,HR: Bad - SpO2: Critical
235,83,HR: Bad - SpO2: Critical
235,84,HR: Bad - SpO2: Critical
235,85,HR: Bad - SpO2: Critical
235,86,HR: Bad - SpO2: Critical
235,87,HR: Bad - SpO2: Critical
235,88,HR: Bad - SpO2: Critical
235,89,HR: Bad - SpO2: Critical
235,90,HR: Bad - SpO2: Decreased
235,91,HR: Bad - SpO2: Decreased
235,92,HR: Bad - SpO2: Decreased
235,93,HR: Bad - SpO2: Decreased
235,94,HR: Bad - SpO2: Decreased
235,95,HR: Bad - SpO2: Tolerable
235,96,HR: Bad - SpO2: Tolerable
235,97,HR: Bad - SpO2: Tolerable
235,98,HR: Bad - SpO2: Normal
235,99,HR: Bad - SpO2: Normal
235,100,HR: Bad - SpO2: Normal
236,0,HR: Bad - SpO2: Life-Threatening
236,1,HR: Bad - SpO2: Life-Threatening
236,2,HR: Bad - SpO2: Life-Threatening
236,3,HR: Bad - SpO2: Life-Threatening
236,4,HR: Bad - SpO2: Life-Threatening
236,5,HR: Bad - SpO2: Life-Threatening
236,6,HR: Bad - SpO2: Life-Threatening
236,7,HR: Bad - SpO2: Life-Threatening
236,8,HR: Bad - SpO2: Life-Threatening
236,9,HR: Bad - SpO2: Life-Threatening
236,10,HR: Bad - SpO2: Life-Threatening
236,11,HR: Bad - SpO2: Life-Threatening
236,12,HR: Bad - SpO2: Life-Threatening
236,13,HR: Bad - SpO2: Life-Threatening
236,14,HR: Bad - SpO2: Life-Threatening
236,15,HR: Bad - SpO2: Life-Threatening
236,16,HR: Bad - SpO2: Life-Threatening
236,17,HR: Bad - SpO2: Life-Threatening
236,18,HR: Bad - SpO2: Life-Threatening
236,19,HR: Bad - SpO2: Life-Threatening
236,20,HR: Bad - SpO2: Life-Threatening
236,21,HR: Bad - SpO2: Life-Threatening
236,22,HR: Bad - SpO2: Life-Threatening
236,23,HR: Bad - SpO2: Life-Threatening
236,24,HR: Bad - SpO2: Life-Threatening
236,25,HR: Bad - SpO2: Life-Threatening
236,26,HR: Bad - SpO2: Life-Threatening
236,27,HR: Bad - SpO2: Life-Threatening
236,28,HR: Bad - SpO2: Life-Threatening
236,29,HR: Bad - SpO2: Life-Threatening
236,30,HR: Bad - SpO2: Life-Threatening
236,31,HR: Bad - SpO2: Life-Threatening
236,32,HR: Bad - SpO2: Life-Threatening
236,33,HR: Bad - SpO2: Life-Threatening
236,34,HR: Bad - SpO2: Life-Threatening
236,35,HR: Bad - SpO2: Life-Threatening
236,36,HR: Bad - SpO2: Life-Threatening
236,37,HR: Bad - SpO2: Life-Threatening
236,38,HR: Bad - SpO2: Life-Threatening
236,39,HR: Bad - SpO2: Life-Threatening
236,40,HR: Bad - SpO2: Life-Threatening
236,41,HR: Bad - SpO2: Life-Threatening
236,42,HR: Bad - SpO2: Life-Threatening
236,43,HR: Bad - SpO2: Life-Threatening
236,44,HR: Bad - SpO2: Life-Threatening
236,45,HR: Bad - SpO2: Life-Threatening
236,46,HR: Bad - SpO2: Life-Threatening
236,47,HR: Bad - SpO2: Life-Threatening
236,48,HR: Bad - SpO2: Life-Threatening
236,49,HR: Bad - SpO2: Life-Threatening
236,50,HR: Bad - SpO2: Life-Threatening
236,51,HR: Bad - SpO2: Life-Threatening
236,52,HR: Bad - SpO2: Life-Threatening
236,53,HR: Bad - SpO2: Life-Threatening
236,54,HR: Bad - SpO2: Life-Threatening
236,55,HR: Bad - SpO2: Life-Threatening
236,56,HR: Bad - SpO2: Life-Threatening
236,57,HR: Bad - SpO2: Life-Threatening
236,58,HR: Bad - SpO2: Life-Threatening
236,59,HR: Bad - SpO2: Life-Threatening
236,60,HR: Bad - SpO2: Life-Threatening
236,61,HR: Bad - SpO2: Life-Threatening
236,62,HR: Bad - SpO2: Life-Threatening
236,63,HR: Bad - SpO2: Life-Threatening
236,64,HR: Bad - SpO2: Life-Threatening
236,65,HR: Bad - SpO2: Life-Threatening
236,66,HR: Bad - SpO2: Life-Threatening
236,67,HR: Bad - SpO2: Life-Threatening
236,68,HR: Bad - SpO2: Life-Threatening
236,69,HR: Bad - SpO2: Life-Threatening
236,70,HR: Bad - SpO2: Critical
236,71,HR: Bad - SpO2: Critical
236,72,HR: Bad - SpO2: Critical
236,73,HR: Bad - SpO2: Critical
236,74,HR: Bad - SpO2: Critical
236,75,HR: Bad - SpO2: Critical
236,76,HR: Bad - SpO2: Critical
236,77,HR: Bad - SpO2: Critical
236,78,HR: Bad - SpO2: Critical
236,79,HR: Bad - SpO2: Critical
236,80,HR: Bad - SpO2: Critical
236,81,HR: Bad - SpO2: Critical
236,82,HR: Bad - SpO2: Critical
236,83,HR: Bad - SpO2: Critical
236,84,HR: Bad - SpO2: Critical
236,85,HR: Bad - SpO2: Critical
236,86,HR: Bad - SpO2: Critical
236,87,HR: Bad - SpO2: Critical
236,88,HR: Bad - SpO2: Critical
236,89,HR: Bad - SpO2: Critical
236,90,HR: Bad - SpO2: Decreased
236,91,HR: Bad - SpO2: Decreased
236,92,HR: Bad - SpO2: Decreased
236,93,HR: Bad - SpO2: Decreased
236,94,HR: Bad - SpO2: Decreased
236,95,HR: Bad - SpO2: Tolerable
236,96,HR: Bad - SpO2: Tolerable
236,97,HR: Bad - SpO2: Tolerable
236,98,HR: Bad - SpO2: Normal
236,99,HR: Bad - SpO2: Normal
236,100,HR: Bad - SpO2: Normal
237,0,HR: Bad - SpO2: Life-Threatening
237,1,HR: Bad - SpO2: Life-Threatening
237,2,HR: Bad - SpO2: Life-Threatening
237,3,HR: Bad - SpO2: Life-Threatening
237,4,HR: Bad - SpO2: Life-Threatening
237,5,HR: Bad - SpO2: Life-Threatening
237,6,HR: Bad - SpO2: Life-Threatening
237,7,HR: Bad - SpO2: Life-Threatening
237,8,HR: Bad - SpO2: Life-Threatening
237,9,HR: Bad - SpO2: Life-Threatening
237,10,HR: Bad - SpO2: Life-Threatening
237,11,HR: Bad - SpO2: Life-Threatening
237,12,HR: Bad - SpO2: Life-Threatening
237,13,HR: Bad - SpO2: Life-Threatening
237,14,HR: Bad - SpO2: Life-Threatening
237,15,HR: Bad - SpO2: Life-Threatening
237,16,HR: Bad - SpO2: Life-Threatening
237,17,HR: Bad - SpO2: Life-Threatening
237,18,HR: Bad - SpO2: Life-Threatening
237,19,HR: Bad - SpO2: Life-Threatening
237,20,HR: Bad - SpO2: Life-Threatening
237,21,HR: Bad - SpO2: Life-Threatening
237,22,HR: Bad - SpO2: Life-Threatening
237,23,HR: Bad - SpO2: Life-Threatening
237,24,HR: Bad - SpO2: Life-Threatening
237,25,HR: Bad - SpO2: Life-Threatening
237,26,HR: Bad - SpO2: Life-Threatening
237,27,HR: Bad - SpO2: Life-Threatening
237,28,HR: Bad - SpO2: Life-Threatening
237,29,HR: Bad - SpO2: Life-Threatening
237,30,HR: Bad - SpO2: Life-Threatening
237,31,HR: Bad - SpO2: Life-Threatening
237,32,HR: Bad - SpO2: Life-Threatening
237,33,HR: Bad - SpO2: Life-Threatening
237,34,HR: Bad - SpO2: Life-Threatening
237,35,HR: Bad - SpO2: Life-Threatening
237,36,HR: Bad - SpO2: Life-Threatening
237,37,HR: Bad - SpO2: Life-Threatening
237,38,HR: Bad - SpO2: Life-Threatening
237,39,HR: Bad - SpO2: Life-Threatening
237,40,HR: Bad - SpO2: Life-Threatening
237,41,HR: Bad - SpO2: Life-Threatening
237,42,HR: Bad - SpO2: Life-Threatening
237,43,HR: Bad - SpO2: Life-Threatening
237,44,HR: Bad - SpO2: Life-Threatening
237,45,HR: Bad - SpO2: Life-Threatening
237,46,HR: Bad - SpO2: Life-Threatening
237,47,HR: Bad - SpO2: Life-Threatening
237,48,HR: Bad - SpO2: Life-Threatening
237,49,HR: Bad - SpO2: Life-Threatening
237,50,HR: Bad - SpO2: Life-Threatening
237,51,HR: Bad - SpO2: Life-Threatening
237,52,HR: Bad - SpO2: Life-Threatening
237,53,HR: Bad - SpO2: Life-Threatening
237,54,HR: Bad - SpO2: Life-Threatening
237,55,HR: Bad - SpO2: Life-Threatening
237,56,HR: Bad - SpO2: Life-Threatening
237,57,HR: Bad - SpO2: Life-Threatening
237,58,HR: Bad - SpO2: Life-Threatening
237,59,HR: Bad - SpO2: Life-Threatening
237,60,HR: Bad - SpO2: Life-Threatening
237,61,HR: Bad - SpO2: Life-Threatening
237,62,HR: Bad - SpO2: Life-Threatening
237,63,HR: Bad - SpO2: Life-Threatening
237,64,HR: Bad - SpO2: Life-Threatening
237,65,HR: Bad - SpO2: Life-Threatening
237,66,HR: Bad - SpO2: Life-Threatening
237,67,HR: Bad - SpO2: Life-Threatening
237,68,HR: Bad - SpO2: Life-Threatening
237,69,HR: Bad - SpO2: Life-Threatening
237,70,HR: Bad - SpO2: Critical
237,71,HR: Bad - SpO2: Critical
237,72,HR: Bad - SpO2: Critical
237,73,HR: Bad - SpO2: Critical
237,74,HR: Bad - SpO2: Critical
237,75,HR: Bad - SpO2: Critical
237,76,HR: Bad - SpO2: Critical
237,77,HR: Bad - SpO2: Critical
237,78,HR: Bad - SpO2: Critical
237,79,HR: Bad - SpO2: Critical
237,80,HR: Bad - SpO2: Critical
237,81,HR: Bad - SpO2: Critical
237,82,HR: Bad - SpO2: Critical
237,83,HR: Bad - SpO2: Critical
237,84,HR: Bad - SpO2: Critical
237,85,HR: Bad - SpO2: Critical
237,86,HR: Bad - SpO2: Critical
237,87,HR: Bad - SpO2: Critical
237,88,HR: Bad - SpO2: Critical
237,89,HR: Bad - SpO2: Critical
237,90,HR: Bad - SpO2: Decreased
237,91,HR: Bad - SpO2: Decreased
237,92,HR: Bad - SpO2: Decreased
237,93,HR: Bad - SpO2: Decreased
237,94,HR: Bad - SpO2: Decreased
237,95,HR: Bad - SpO2: Tolerable
237,96,HR: Bad - SpO2: Tolerable
237,97,HR: Bad - SpO2: Tolerable
237,98,HR: Bad - SpO2: Normal
237,99,HR: Bad - SpO2: Normal
237,100,HR: Bad - SpO2: Normal
238,0,HR: Bad - SpO2: Life-Threatening
238,1,HR: Bad - SpO2: Life-Threatening
238,2,HR: Bad - SpO2: Life-Threatening
238,3,HR: Bad - SpO2: Life-Threatening
238,4,HR: Bad - SpO2: Life-Threatening
238,5,HR: Bad - SpO2: Life-Threatening
238,6,HR: Bad - SpO2: Life-Threatening
238,7,HR: Bad - SpO2: Life-Threatening
238,8,HR: Bad - SpO2: Life-Threatening
238,9,HR: Bad - SpO2: Life-Threatening
238,10,HR: Bad - SpO2: Life-Threatening
238,11,HR: Bad - SpO2: Life-Threatening
238,12,HR: Bad - SpO2: Life-Threatening
238,13,HR: Bad - SpO2: Life-Threatening
238,14,HR: Bad - SpO2: Life-Threatening
238,15,HR: Bad - SpO2: Life-Threatening
238,16,HR: Bad - SpO2: Life-Threatening
238,17,HR: Bad - SpO2: Life-Threatening
238,18,HR: Bad - SpO2: Life-Threatening
238,19,HR: Bad - SpO2: Life-Threatening
238,20,HR: Bad - SpO2: Life-Threatening
238,21,HR: Bad - SpO2: Life-Threatening
238,22,HR: Bad - SpO2: Life-Threatening
238,23,HR: Bad - SpO2: Life-Threatening
238,24,HR: Bad - SpO2: Life-Threatening
238,25,HR: Bad - SpO2: Life-Threatening
238,26,HR: Bad - SpO2: Life-Threatening
238,27,HR: Bad - SpO2: Life-Threatening
238,28,HR: Bad - SpO2: Life-Threatening
238,29,HR: Bad - SpO2: Life-Threatening
238,30,HR: Bad - SpO2: Life-Threatening
238,31,HR: Bad - SpO2: Life-Threatening
238,32,HR: Bad - SpO2: Life-Threatening
238,33,HR: Bad - SpO2: Life-Threatening
238,34,HR: Bad - SpO2: Life-Threatening
238,35,HR: Bad - SpO2: Life-Threatening
238,36,HR: Bad - SpO2: Life-Threatening
238,37,HR: Bad - SpO2: Life-Threatening
238,38,HR: Bad - SpO2: Life-Threatening
238,39,HR: Bad - SpO2: Life-Threatening
238,40,HR: Bad - SpO2: Life-Threatening
238,41,HR: Bad - SpO2: Life-Threatening
238,42,HR: Bad - SpO2: Life-Threatening
238,43,HR: Bad - SpO2: Life-Threatening
238,44,HR: Bad - SpO2: Life-Threatening
238,45,HR: Bad - SpO2: Life-Threatening
238,46,HR: Bad - SpO2: Life-Threatening
238,47,HR: Bad - SpO2: Life-Threatening
238,48,HR: Bad - SpO2: Life-Threatening
238,49,HR: Bad - SpO2: Life-Threatening
238,50,HR: Bad - SpO2: Life-Threatening
238,51,HR: Bad - SpO2: Life-Threatening
238,52,HR: Bad - SpO2: Life-Threatening
238,53,HR: Bad - SpO2: Life-Threatening
238,54,HR: Bad - SpO2: Life-Threatening
238,55,HR: Bad - SpO2: Life-Threatening
238,56,HR: Bad - SpO2: Life-Threatening
238,57,HR: Bad - SpO2: Life-Threatening
238,58,HR: Bad - SpO2: Life-Threatening
238,59,HR: Bad - SpO2: Life-Threatening
238,60,HR: Bad - SpO2: Life-Threatening
238,61,HR: Bad - SpO2: Life-Threatening
238,62,HR: Bad - SpO2: Life-Threatening
238,63,HR: Bad - SpO2: Life-Threatening
238,64,HR: Bad - SpO2: Life-Threatening
238,65,HR: Bad - SpO2: Life-Threatening
238,66,HR: Bad - SpO2: Life-Threatening
238,67,HR: Bad - SpO2: Life-Threatening
238,68,HR: Bad - SpO2: Life-Threatening
238,69,HR: Bad - SpO2: Life-Threatening
238,70,HR: Bad - SpO2: Critical
238,71,HR: Bad - SpO2: Critical
238,72,HR: Bad - SpO2: Critical
238,73,HR: Bad - SpO2: Critical
238,74,HR: Bad - SpO2: Critical
238,75,HR: Bad - SpO2: Critical
238,76,HR: Bad - SpO2: Critical
238,77,HR: Bad - SpO2: Critical
238,78,HR: Bad - SpO2: Critical
238,79,HR: Bad - SpO2: Critical
238,80,HR: Bad - SpO2: Critical
238,81,HR: Bad - SpO2: Critical
238,82,HR: Bad - SpO2: Critical
238,83,HR: Bad - SpO2: Critical
238,84,HR: Bad - SpO2: Critical
238,85,HR: Bad - SpO2: Critical
238,86,HR: Bad - SpO2: Critical
238,87,HR: Bad - SpO2: Critical
238,88,HR: Bad - SpO2: Critical
238,89,HR: Bad - SpO2: Critical
238,90,HR: Bad - SpO2: Decreased
238,91,HR: Bad - SpO2: Decreased
238,92,HR: Bad - SpO2: Decreased
238,93,HR: Bad - SpO2: Decreased
238,94,HR: Bad - SpO2: Decreased
238,95,HR: Bad - SpO2: Tolerable
238,96,HR: Bad - SpO2: Tolerable
238,97,HR: Bad - SpO2: Tolerable
238,98,HR: Bad - SpO2: Normal
238,99,HR: Bad - SpO2: Normal
238,100,HR: Bad - SpO2: Normal
239,0,HR: Bad - SpO2: Life-Threatening
239,1,HR: Bad - SpO2: Life-Threatening
239,2,HR: Bad - SpO2: Life-Threatening
239,3,HR: Bad - SpO2: Life-Threatening
239,4,HR: Bad - SpO2: Life-Threatening
239,5,HR: Bad - SpO2: Life-Threatening
239,6,HR: Bad - SpO2: Life-Threatening
239,7,HR: Bad - SpO2: Life-Threatening
239,8,HR: Bad - SpO2: Life-Threatening
239,9,HR: Bad - SpO2: Life-Threatening
239,10,HR: Bad - SpO2: Life-Threatening
239,11,HR: Bad - SpO2: Life-Threatening
239,12,HR: Bad - SpO2: Life-Threatening
239,13,HR: Bad - SpO2: Life-Threatening
239,14,HR: Bad - SpO2: Life-Threatening
239,15,HR: Bad - SpO2: Life-Threatening
239,16,HR: Bad - SpO2: Life-Threatening
239,17,HR: Bad - SpO2: Life-Threatening
239,18,HR: Bad - SpO2: Life-Threatening
239,19,HR: Bad - SpO2: Life-Threatening
239,20,HR: Bad - SpO2: Life-Threatening
239,21,HR: Bad - SpO2: Life-Threatening
239,22,HR: Bad - SpO2: Life-Threatening
239,23,HR: Bad - SpO2: Life-Threatening
239,24,HR: Bad - SpO2: Life-Threatening
239,25,HR: Bad - SpO2: Life-Threatening
239,26,HR: Bad - SpO2: Life-Threatening
239,27,HR: Bad - SpO2: Life-Threatening
239,28,HR: Bad - SpO2: Life-Threatening
239,29,HR: Bad - SpO2: Life-Threatening
239,30,HR: Bad - SpO2: Life-Threatening
239,31,HR: Bad - SpO2: Life-Threatening
239,32,HR: Bad - SpO2: Life-Threatening
239,33,HR: Bad - SpO2: Life-Threatening
239,34,HR: Bad - SpO2: Life-Threatening
239,35,HR: Bad - SpO2: Life-Threatening
239,36,HR: Bad - SpO2: Life-Threatening
239,37,HR: Bad - SpO2: Life-Threatening
239,38,HR: Bad - SpO2: Life-Threatening
239,39,HR: Bad - SpO2: Life-Threatening
239,40,HR: Bad - SpO2: Life-Threatening
239,41,HR: Bad - SpO2: Life-Threatening
239,42,HR: Bad - SpO2: Life-Threatening
239,43,HR: Bad - SpO2: Life-Threatening
239,44,HR: Bad - SpO2: Life-Threatening
239,45,HR: Bad - SpO2: Life-Threatening
239,46,HR: Bad - SpO2: Life-Threatening
239,47,HR: Bad - SpO2: Life-Threatening
239,48,HR: Bad - SpO2: Life-Threatening
239,49,HR: Bad - SpO2: Life-Threatening
239,50,HR: Bad - SpO2: Life-Threatening
239,51,HR: Bad - SpO2: Life-Threatening
239,52,HR: Bad - SpO2: Life-Threatening
239,53,HR: Bad - SpO2: Life-Threatening
239,54,HR: Bad - SpO2: Life-Threatening
239,55,HR: Bad - SpO2: Life-Threatening
239,56,HR: Bad - SpO2: Life-Threatening
239,57,HR: Bad - SpO2: Life-Threatening
239,58,HR: Bad - SpO2: Life-Threatening
239,59,HR: Bad - SpO2: Life-Threatening
239,60,HR: Bad - SpO2: Life-Threatening
239,61,HR: Bad - SpO2: Life-Threatening
239,62,HR: Bad - SpO2: Life-Threatening
239,63,HR: Bad - SpO2: Life-Threatening
239,64,HR: Bad - SpO2: Life-Threatening
239,65,HR: Bad - SpO2: Life-Threatening
239,66,HR: Bad - SpO2: Life-Threatening
239,67,HR: Bad - SpO2: Life-Threatening
239,68,HR: Bad - SpO2: Life-Threatening
239,69,HR: Bad - SpO2: Life-Threatening
239,70,HR: Bad - SpO2: Critical
239,71,HR: Bad - SpO2: Critical
239,72,HR: Bad - SpO2: Critical
239,73,HR: Bad - SpO2: Critical
239,74,HR: Bad - SpO2: Critical
239,75,HR: Bad - SpO2: Critical
239,76,HR: Bad - SpO2: Critical
239,77,HR: Bad - SpO2: Critical
239,78,HR: Bad - SpO2: Critical
239,79,HR: Bad - SpO2: Critical
239,80,HR: Bad - SpO2: Critical
239,81,HR: Bad - SpO2: Critical
239,82,HR: Bad - SpO2: Critical
239,83,HR: Bad - SpO2: Critical
239,84,HR: Bad - SpO2: Critical
239,85,HR: Bad - SpO2: Critical
239,86,HR: Bad - SpO2: Critical
239,87,HR: Bad - SpO2: Critical
239,88,HR: Bad - SpO2: Critical
239,89,HR: Bad - SpO2: Critical
239,90,HR: Bad - SpO2: Decreased
239,91,HR: Bad - SpO2: Decreased
239,92,HR: Bad - SpO2: Decreased
239,93,HR: Bad - SpO2: Decreased
239,94,HR: Bad - SpO2: Decreased
239,95,HR: Bad - SpO2: Tolerable
239,96,HR: Bad - SpO2: Tolerable
239,97,HR: Bad - SpO2: Tolerable
239,98,HR: Bad - SpO2: Normal
239,99,HR: Bad - SpO2: Normal
239,100,HR: Bad - SpO2: Normal
240,0,HR: Bad - SpO2: Life-Threatening
240,1,HR: Bad - SpO2: Life-Threatening
240,2,HR: Bad - SpO2: Life-Threatening
240,3,HR: Bad - SpO2: Life-Threatening
240,4,HR: Bad - SpO2: Life-Threatening
240,5,HR: Bad - SpO2: Life-Threatening
240,6,HR: Bad - SpO2: Life-Threatening
240,7,HR: Bad - SpO2: Life-Threatening
240,8,HR: Bad - SpO2: Life-Threatening
240,9,HR: Bad - SpO2: Life-Threatening
240,10,HR: Bad - SpO2: Life-Threatening
240,11,HR: Bad - SpO2: Life-Threatening
240,12,HR: Bad - SpO2: Life-Threatening
240,13,HR: Bad - SpO2: Life-Threatening
240,14,HR: Bad - SpO2: Life-Threatening
240,15,HR: Bad - SpO2: Life-Threatening
240,16,HR: Bad - SpO2: Life-Threatening
240,17,HR: Bad - SpO2: Life-Threatening
240,18,HR: Bad - SpO2: Life-Threatening
240,19,HR: Bad - SpO2: Life-Threatening
240,20,HR: Bad - SpO2: Life-Threatening
240,21,HR: Bad - SpO2: Life-Threatening
240,22,HR: Bad - SpO2: Life-Threatening
240,23,HR: Bad - SpO2: Life-Threatening
240,24,HR: Bad - SpO2: Life-Threatening
240,25,HR: Bad - SpO2: Life-Threatening
240,26,HR: Bad - SpO2: Life-Threatening
240,27,HR: Bad - SpO2: Life-Threatening
240,28,HR: Bad - SpO2: Life-Threatening
240,29,HR: Bad - SpO2: Life-Threatening
240,30,HR: Bad - SpO2: Life-Threatening
240,31,HR: Bad - SpO2: Life-Threatening
240,32,HR: Bad - SpO2: Life-Threatening
240,33,HR: Bad - SpO2: Life-Threatening
240,34,HR: Bad - SpO2: Life-Threatening
240,35,HR: Bad - SpO2: Life-Threatening
240,36,HR: Bad - SpO2: Life-Threatening
240,37,HR: Bad - SpO2: Life-Threatening
240,38,HR: Bad - SpO2: Life-Threatening
240,39,HR: Bad - SpO2: Life-Threatening
240,40,HR: Bad - SpO2: Life-Threatening
240,41,HR: Bad - SpO2: Life-Threatening
